workload_id,run_id,thread_count,repeat,structural_row_id,num_leaves,max_depth,min_data_in_leaf,learning_rate,lambda_l1,lambda_l2,feature_fraction,bagging_fraction,bagging_freq,method,num_boost_round,candidate_sha256,mean_daily_rank_ic,daily_rank_ic_ir,prediction_coverage,daily_ic_count,prediction_sha256,tree_topology_sha256,leaf_values_sha256,tree_count,status
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__4t__r0,4,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.12271150608142807,0.6097491661891965,1.0,77,08254b070d130160c0f189bfe8252ce0e4e877210a28ead109e4852ec9a2db00,bc0cf13b799f0b8f5f5fa766fc3c30236f0a4622ac581a1deee552c2e02840c1,3090d2524c650bceaa570bbc9343abdc57e4c1d4d8e7596208210e3364c82039,100,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__4t__r0,4,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,200,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,0.13380844827609303,0.6853978212777834,1.0,77,29b44d459d7d9d2618045e1fd3464f42a525f1855fc9068654368c35fe918beb,9b989f00fb8bf0e3d864a54b2f052ebf795126a7b3ae0eee5f282c69e962c930,96599ff6283b2a8d554a0d58621259a75cfb0ad29226e28517ad81492894f723,200,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__4t__r0,4,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.11239823319157993,0.6615607412363953,1.0,77,4e90f51a9d0b79fecd20a68d59fe9a750bb15161fa40096cbfcb95b9122d2287,8d1a29477ffce5b1a1c0dc1290452039dfc9913012301e7b6630c445f9daa721,2c9993dd96eca54cea95a7be77c80bfb6765435bfe85d7ff02e98bda6eb8ede2,100,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__4t__r0,4,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.12404942521821052,0.7237717075730423,1.0,77,7c55875bfc33f0aad06cf3a1f7bab066521361044c1e2ac1018a24d20df6dc33,6a7ccea8459eaf0d08aad5a9b81ec34dc96da0cdae526cccf966c75b180378eb,4c8ca4d73a2cae77724dcda745d1245463e7158588f25905ec2056ef5b41bbbd,200,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__4t__r1,4,1,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.12271150608142807,0.6097491661891965,1.0,77,08254b070d130160c0f189bfe8252ce0e4e877210a28ead109e4852ec9a2db00,bc0cf13b799f0b8f5f5fa766fc3c30236f0a4622ac581a1deee552c2e02840c1,3090d2524c650bceaa570bbc9343abdc57e4c1d4d8e7596208210e3364c82039,100,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__4t__r1,4,1,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,200,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,0.13380844827609303,0.6853978212777834,1.0,77,29b44d459d7d9d2618045e1fd3464f42a525f1855fc9068654368c35fe918beb,9b989f00fb8bf0e3d864a54b2f052ebf795126a7b3ae0eee5f282c69e962c930,96599ff6283b2a8d554a0d58621259a75cfb0ad29226e28517ad81492894f723,200,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__4t__r1,4,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.11239823319157993,0.6615607412363953,1.0,77,4e90f51a9d0b79fecd20a68d59fe9a750bb15161fa40096cbfcb95b9122d2287,8d1a29477ffce5b1a1c0dc1290452039dfc9913012301e7b6630c445f9daa721,2c9993dd96eca54cea95a7be77c80bfb6765435bfe85d7ff02e98bda6eb8ede2,100,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__4t__r1,4,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.12404942521821052,0.7237717075730423,1.0,77,7c55875bfc33f0aad06cf3a1f7bab066521361044c1e2ac1018a24d20df6dc33,6a7ccea8459eaf0d08aad5a9b81ec34dc96da0cdae526cccf966c75b180378eb,4c8ca4d73a2cae77724dcda745d1245463e7158588f25905ec2056ef5b41bbbd,200,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__8t__r0,8,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.12271150608142807,0.6097491661891965,1.0,77,08254b070d130160c0f189bfe8252ce0e4e877210a28ead109e4852ec9a2db00,bc0cf13b799f0b8f5f5fa766fc3c30236f0a4622ac581a1deee552c2e02840c1,3090d2524c650bceaa570bbc9343abdc57e4c1d4d8e7596208210e3364c82039,100,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__8t__r0,8,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,200,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,0.13380844827609303,0.6853978212777834,1.0,77,29b44d459d7d9d2618045e1fd3464f42a525f1855fc9068654368c35fe918beb,9b989f00fb8bf0e3d864a54b2f052ebf795126a7b3ae0eee5f282c69e962c930,96599ff6283b2a8d554a0d58621259a75cfb0ad29226e28517ad81492894f723,200,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__8t__r0,8,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.11239823319157993,0.6615607412363953,1.0,77,4e90f51a9d0b79fecd20a68d59fe9a750bb15161fa40096cbfcb95b9122d2287,8d1a29477ffce5b1a1c0dc1290452039dfc9913012301e7b6630c445f9daa721,2c9993dd96eca54cea95a7be77c80bfb6765435bfe85d7ff02e98bda6eb8ede2,100,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__8t__r0,8,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.12404942521821052,0.7237717075730423,1.0,77,7c55875bfc33f0aad06cf3a1f7bab066521361044c1e2ac1018a24d20df6dc33,6a7ccea8459eaf0d08aad5a9b81ec34dc96da0cdae526cccf966c75b180378eb,4c8ca4d73a2cae77724dcda745d1245463e7158588f25905ec2056ef5b41bbbd,200,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__8t__r1,8,1,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.12271150608142807,0.6097491661891965,1.0,77,08254b070d130160c0f189bfe8252ce0e4e877210a28ead109e4852ec9a2db00,bc0cf13b799f0b8f5f5fa766fc3c30236f0a4622ac581a1deee552c2e02840c1,3090d2524c650bceaa570bbc9343abdc57e4c1d4d8e7596208210e3364c82039,100,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__8t__r1,8,1,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,200,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,0.13380844827609303,0.6853978212777834,1.0,77,29b44d459d7d9d2618045e1fd3464f42a525f1855fc9068654368c35fe918beb,9b989f00fb8bf0e3d864a54b2f052ebf795126a7b3ae0eee5f282c69e962c930,96599ff6283b2a8d554a0d58621259a75cfb0ad29226e28517ad81492894f723,200,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__8t__r1,8,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.11239823319157993,0.6615607412363953,1.0,77,4e90f51a9d0b79fecd20a68d59fe9a750bb15161fa40096cbfcb95b9122d2287,8d1a29477ffce5b1a1c0dc1290452039dfc9913012301e7b6630c445f9daa721,2c9993dd96eca54cea95a7be77c80bfb6765435bfe85d7ff02e98bda6eb8ede2,100,pass
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__8t__r1,8,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.12404942521821052,0.7237717075730423,1.0,77,7c55875bfc33f0aad06cf3a1f7bab066521361044c1e2ac1018a24d20df6dc33,6a7ccea8459eaf0d08aad5a9b81ec34dc96da0cdae526cccf966c75b180378eb,4c8ca4d73a2cae77724dcda745d1245463e7158588f25905ec2056ef5b41bbbd,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__1t__r0,1,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.14972586073621963,0.7958884435249471,1.0,77,18433cb073ad0528e041cfb020a1f60e3efa0ecf159ee3b4214d023c203d59d0,7cc28a8142d2e27a4a99fd8cd851dc7f848c0af1e5e6564524289953f6793d21,315edcfbc93d69a656f8a2511de489f28c0abd67e06869a7dcf2f7504c618f6d,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__1t__r0,1,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,200,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,0.15599702641268184,0.8425896867335804,1.0,77,df6a6386d8a2fc4e652efbf129685121932277f439d65ec7ed3a55b47d176600,41eb124c1f11e1d57e7f0f44b76abe0c46d2738395614e2f7dc9d88e80a394d1,071df2e6912b6c8ec20fb0bbca053488b10963c6ea6d0b41a27fec7674b015ff,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__1t__r0,1,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.14370255282179525,0.8589475180127779,1.0,77,2dde35867ddf43eedd80f9616c8098d4fec392a30ba227ce50429ed79494b7d8,1ca7dbb3be74efe4920c5c52d652868a8f25e2b2b97ed964a32c9c5dbd3575f0,3794e54054d7f4126e599ad0e6ea7c191d99cd9808d1ddf5ee76890b4bb217d0,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__1t__r0,1,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.15762516103777657,0.9150360895175683,1.0,77,dba9fa3f2188baf11b066767fd2ca7f445cb66810abc8f900911ca31886ba953,e1ccd3adf4d386abdc9157697e517874cac11d09fda7c3c44fdbe78848e6f3d7,324fe9477b91708228581486f3cef2c56f24f7f304ac32efef182e375421fece,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__1t__r1,1,1,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.14972586073621963,0.7958884435249471,1.0,77,18433cb073ad0528e041cfb020a1f60e3efa0ecf159ee3b4214d023c203d59d0,7cc28a8142d2e27a4a99fd8cd851dc7f848c0af1e5e6564524289953f6793d21,315edcfbc93d69a656f8a2511de489f28c0abd67e06869a7dcf2f7504c618f6d,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__1t__r1,1,1,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,200,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,0.15599702641268184,0.8425896867335804,1.0,77,df6a6386d8a2fc4e652efbf129685121932277f439d65ec7ed3a55b47d176600,41eb124c1f11e1d57e7f0f44b76abe0c46d2738395614e2f7dc9d88e80a394d1,071df2e6912b6c8ec20fb0bbca053488b10963c6ea6d0b41a27fec7674b015ff,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__1t__r1,1,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.14370255282179525,0.8589475180127779,1.0,77,2dde35867ddf43eedd80f9616c8098d4fec392a30ba227ce50429ed79494b7d8,1ca7dbb3be74efe4920c5c52d652868a8f25e2b2b97ed964a32c9c5dbd3575f0,3794e54054d7f4126e599ad0e6ea7c191d99cd9808d1ddf5ee76890b4bb217d0,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__1t__r1,1,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.15762516103777657,0.9150360895175683,1.0,77,dba9fa3f2188baf11b066767fd2ca7f445cb66810abc8f900911ca31886ba953,e1ccd3adf4d386abdc9157697e517874cac11d09fda7c3c44fdbe78848e6f3d7,324fe9477b91708228581486f3cef2c56f24f7f304ac32efef182e375421fece,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__2t__r0,2,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.14972586073621963,0.7958884435249471,1.0,77,18433cb073ad0528e041cfb020a1f60e3efa0ecf159ee3b4214d023c203d59d0,7cc28a8142d2e27a4a99fd8cd851dc7f848c0af1e5e6564524289953f6793d21,315edcfbc93d69a656f8a2511de489f28c0abd67e06869a7dcf2f7504c618f6d,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__2t__r0,2,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,200,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,0.15599702641268184,0.8425896867335804,1.0,77,df6a6386d8a2fc4e652efbf129685121932277f439d65ec7ed3a55b47d176600,41eb124c1f11e1d57e7f0f44b76abe0c46d2738395614e2f7dc9d88e80a394d1,071df2e6912b6c8ec20fb0bbca053488b10963c6ea6d0b41a27fec7674b015ff,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__2t__r0,2,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.14370255282179525,0.8589475180127779,1.0,77,2dde35867ddf43eedd80f9616c8098d4fec392a30ba227ce50429ed79494b7d8,1ca7dbb3be74efe4920c5c52d652868a8f25e2b2b97ed964a32c9c5dbd3575f0,3794e54054d7f4126e599ad0e6ea7c191d99cd9808d1ddf5ee76890b4bb217d0,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__2t__r0,2,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.15762516103777657,0.9150360895175683,1.0,77,dba9fa3f2188baf11b066767fd2ca7f445cb66810abc8f900911ca31886ba953,e1ccd3adf4d386abdc9157697e517874cac11d09fda7c3c44fdbe78848e6f3d7,324fe9477b91708228581486f3cef2c56f24f7f304ac32efef182e375421fece,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__2t__r1,2,1,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.14972586073621963,0.7958884435249471,1.0,77,18433cb073ad0528e041cfb020a1f60e3efa0ecf159ee3b4214d023c203d59d0,7cc28a8142d2e27a4a99fd8cd851dc7f848c0af1e5e6564524289953f6793d21,315edcfbc93d69a656f8a2511de489f28c0abd67e06869a7dcf2f7504c618f6d,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__2t__r1,2,1,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,200,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,0.15599702641268184,0.8425896867335804,1.0,77,df6a6386d8a2fc4e652efbf129685121932277f439d65ec7ed3a55b47d176600,41eb124c1f11e1d57e7f0f44b76abe0c46d2738395614e2f7dc9d88e80a394d1,071df2e6912b6c8ec20fb0bbca053488b10963c6ea6d0b41a27fec7674b015ff,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__2t__r1,2,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.14370255282179525,0.8589475180127779,1.0,77,2dde35867ddf43eedd80f9616c8098d4fec392a30ba227ce50429ed79494b7d8,1ca7dbb3be74efe4920c5c52d652868a8f25e2b2b97ed964a32c9c5dbd3575f0,3794e54054d7f4126e599ad0e6ea7c191d99cd9808d1ddf5ee76890b4bb217d0,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__2t__r1,2,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.15762516103777657,0.9150360895175683,1.0,77,dba9fa3f2188baf11b066767fd2ca7f445cb66810abc8f900911ca31886ba953,e1ccd3adf4d386abdc9157697e517874cac11d09fda7c3c44fdbe78848e6f3d7,324fe9477b91708228581486f3cef2c56f24f7f304ac32efef182e375421fece,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__4t__r0,4,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.14972586073621963,0.7958884435249471,1.0,77,18433cb073ad0528e041cfb020a1f60e3efa0ecf159ee3b4214d023c203d59d0,7cc28a8142d2e27a4a99fd8cd851dc7f848c0af1e5e6564524289953f6793d21,315edcfbc93d69a656f8a2511de489f28c0abd67e06869a7dcf2f7504c618f6d,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__4t__r0,4,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,200,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,0.15599702641268184,0.8425896867335804,1.0,77,df6a6386d8a2fc4e652efbf129685121932277f439d65ec7ed3a55b47d176600,41eb124c1f11e1d57e7f0f44b76abe0c46d2738395614e2f7dc9d88e80a394d1,071df2e6912b6c8ec20fb0bbca053488b10963c6ea6d0b41a27fec7674b015ff,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__4t__r0,4,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.14370255282179525,0.8589475180127779,1.0,77,2dde35867ddf43eedd80f9616c8098d4fec392a30ba227ce50429ed79494b7d8,1ca7dbb3be74efe4920c5c52d652868a8f25e2b2b97ed964a32c9c5dbd3575f0,3794e54054d7f4126e599ad0e6ea7c191d99cd9808d1ddf5ee76890b4bb217d0,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__4t__r0,4,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.15762516103777657,0.9150360895175683,1.0,77,dba9fa3f2188baf11b066767fd2ca7f445cb66810abc8f900911ca31886ba953,e1ccd3adf4d386abdc9157697e517874cac11d09fda7c3c44fdbe78848e6f3d7,324fe9477b91708228581486f3cef2c56f24f7f304ac32efef182e375421fece,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__4t__r1,4,1,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.14972586073621963,0.7958884435249471,1.0,77,18433cb073ad0528e041cfb020a1f60e3efa0ecf159ee3b4214d023c203d59d0,7cc28a8142d2e27a4a99fd8cd851dc7f848c0af1e5e6564524289953f6793d21,315edcfbc93d69a656f8a2511de489f28c0abd67e06869a7dcf2f7504c618f6d,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__4t__r1,4,1,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,200,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,0.15599702641268184,0.8425896867335804,1.0,77,df6a6386d8a2fc4e652efbf129685121932277f439d65ec7ed3a55b47d176600,41eb124c1f11e1d57e7f0f44b76abe0c46d2738395614e2f7dc9d88e80a394d1,071df2e6912b6c8ec20fb0bbca053488b10963c6ea6d0b41a27fec7674b015ff,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__4t__r1,4,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.14370255282179525,0.8589475180127779,1.0,77,2dde35867ddf43eedd80f9616c8098d4fec392a30ba227ce50429ed79494b7d8,1ca7dbb3be74efe4920c5c52d652868a8f25e2b2b97ed964a32c9c5dbd3575f0,3794e54054d7f4126e599ad0e6ea7c191d99cd9808d1ddf5ee76890b4bb217d0,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__4t__r1,4,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.15762516103777657,0.9150360895175683,1.0,77,dba9fa3f2188baf11b066767fd2ca7f445cb66810abc8f900911ca31886ba953,e1ccd3adf4d386abdc9157697e517874cac11d09fda7c3c44fdbe78848e6f3d7,324fe9477b91708228581486f3cef2c56f24f7f304ac32efef182e375421fece,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__8t__r0,8,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.14972586073621963,0.7958884435249471,1.0,77,18433cb073ad0528e041cfb020a1f60e3efa0ecf159ee3b4214d023c203d59d0,7cc28a8142d2e27a4a99fd8cd851dc7f848c0af1e5e6564524289953f6793d21,315edcfbc93d69a656f8a2511de489f28c0abd67e06869a7dcf2f7504c618f6d,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__8t__r0,8,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,200,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,0.15599702641268184,0.8425896867335804,1.0,77,df6a6386d8a2fc4e652efbf129685121932277f439d65ec7ed3a55b47d176600,41eb124c1f11e1d57e7f0f44b76abe0c46d2738395614e2f7dc9d88e80a394d1,071df2e6912b6c8ec20fb0bbca053488b10963c6ea6d0b41a27fec7674b015ff,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__8t__r0,8,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.14370255282179525,0.8589475180127779,1.0,77,2dde35867ddf43eedd80f9616c8098d4fec392a30ba227ce50429ed79494b7d8,1ca7dbb3be74efe4920c5c52d652868a8f25e2b2b97ed964a32c9c5dbd3575f0,3794e54054d7f4126e599ad0e6ea7c191d99cd9808d1ddf5ee76890b4bb217d0,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__8t__r0,8,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.15762516103777657,0.9150360895175683,1.0,77,dba9fa3f2188baf11b066767fd2ca7f445cb66810abc8f900911ca31886ba953,e1ccd3adf4d386abdc9157697e517874cac11d09fda7c3c44fdbe78848e6f3d7,324fe9477b91708228581486f3cef2c56f24f7f304ac32efef182e375421fece,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__8t__r1,8,1,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.14972586073621963,0.7958884435249471,1.0,77,18433cb073ad0528e041cfb020a1f60e3efa0ecf159ee3b4214d023c203d59d0,7cc28a8142d2e27a4a99fd8cd851dc7f848c0af1e5e6564524289953f6793d21,315edcfbc93d69a656f8a2511de489f28c0abd67e06869a7dcf2f7504c618f6d,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__8t__r1,8,1,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,200,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,0.15599702641268184,0.8425896867335804,1.0,77,df6a6386d8a2fc4e652efbf129685121932277f439d65ec7ed3a55b47d176600,41eb124c1f11e1d57e7f0f44b76abe0c46d2738395614e2f7dc9d88e80a394d1,071df2e6912b6c8ec20fb0bbca053488b10963c6ea6d0b41a27fec7674b015ff,200,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__8t__r1,8,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.14370255282179525,0.8589475180127779,1.0,77,2dde35867ddf43eedd80f9616c8098d4fec392a30ba227ce50429ed79494b7d8,1ca7dbb3be74efe4920c5c52d652868a8f25e2b2b97ed964a32c9c5dbd3575f0,3794e54054d7f4126e599ad0e6ea7c191d99cd9808d1ddf5ee76890b4bb217d0,100,pass
split_001__broad_data_qualified,split_001__broad_data_qualified__8t__r1,8,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.15762516103777657,0.9150360895175683,1.0,77,dba9fa3f2188baf11b066767fd2ca7f445cb66810abc8f900911ca31886ba953,e1ccd3adf4d386abdc9157697e517874cac11d09fda7c3c44fdbe78848e6f3d7,324fe9477b91708228581486f3cef2c56f24f7f304ac32efef182e375421fece,200,pass
